# of variables,1,Sweep points,201,Parametric points,1,,,,
Vd,Vg,Vs,Id,Ig,Is,time_s,Id_dens,Ig_dens,R_on
1.850000E+0,-4.000000E+0,0.000000E+0,1.638247E-11,-5.881190E-13,-6.375670E-13,5.396602E+0,2.730411E-10,-9.801984E-12,4.078732E+11
1.900000E+0,-4.000000E+0,0.000000E+0,1.650310E-11,-6.122589E-13,-6.169200E-13,5.469222E+0,2.750516E-10,-1.020432E-11,2.486996E+10
1.950000E+0,-4.000000E+0,0.000000E+0,1.637032E-11,-6.067872E-13,-5.739689E-13,5.539744E+0,2.728387E-10,-1.011312E-11,-2.259449E+10
2.000000E+0,-4.000000E+0,0.000000E+0,1.646129E-11,-5.774855E-13,-4.352808E-13,5.611007E+0,2.743548E-10,-9.624759E-12,3.297830E+10
2.050000E+0,-4.000000E+0,0.000000E+0,1.643259E-11,-5.614996E-13,-4.589677E-13,5.681819E+0,2.738766E-10,-9.358326E-12,-1.045513E+11
2.100000E+0,-4.000000E+0,0.000000E+0,1.658954E-11,-5.531907E-13,-5.370974E-13,5.751173E+0,2.764923E-10,-9.219846E-12,1.911553E+10
2.150000E+0,-4.000000E+0,0.000000E+0,1.667755E-11,-5.782008E-13,-6.530285E-13,5.821542E+0,2.779591E-10,-9.636681E-12,3.408657E+10
2.200000E+0,-4.000000E+0,0.000000E+0,1.665756E-11,-5.962730E-13,-6.411553E-13,5.891745E+0,2.776259E-10,-9.937883E-12,-1.500679E+11
2.250000E+0,-4.000000E+0,0.000000E+0,1.672529E-11,-5.928517E-13,-5.384445E-13,5.964058E+0,2.787548E-10,-9.880861E-12,4.429089E+10
2.300000E+0,-4.000000E+0,0.000000E+0,1.657792E-11,-5.483747E-13,-4.927993E-13,6.034982E+0,2.762987E-10,-9.139578E-12,-2.035741E+10
2.350000E+0,-4.000000E+0,0.000000E+0,1.658725E-11,-5.573869E-13,-5.141020E-13,6.105636E+0,2.764541E-10,-9.289781E-12,3.218054E+11
2.400000E+0,-4.000000E+0,0.000000E+0,1.663225E-11,-5.778551E-13,-5.971909E-13,6.176332E+0,2.772041E-10,-9.630918E-12,6.666341E+10
2.450000E+0,-4.000000E+0,0.000000E+0,1.660888E-11,-5.860328E-13,-6.533027E-13,6.248120E+0,2.768147E-10,-9.767214E-12,-1.283972E+11
2.500000E+0,-4.000000E+0,0.000000E+0,1.656307E-11,-6.178021E-13,-6.120562E-13,6.319625E+0,2.760512E-10,-1.029670E-11,-6.548458E+10
2.550000E+0,-4.000000E+0,0.000000E+0,1.659191E-11,-6.108880E-13,-5.359292E-13,6.392445E+0,2.765318E-10,-1.018147E-11,1.040355E+11
2.600000E+0,-4.000000E+0,0.000000E+0,1.647995E-11,-5.506396E-13,-5.390167E-13,6.464213E+0,2.746658E-10,-9.177327E-12,-2.679510E+10
2.650000E+0,-4.000000E+0,0.000000E+0,1.658102E-11,-5.349040E-13,-5.825162E-13,6.536141E+0,2.763504E-10,-8.915066E-12,2.968030E+10
2.700000E+0,-4.000000E+0,0.000000E+0,1.662284E-11,-5.806566E-13,-6.077886E-13,6.606271E+0,2.770474E-10,-9.677609E-12,7.173776E+10
2.750000E+0,-4.000000E+0,0.000000E+0,1.670172E-11,-5.751848E-13,-5.818725E-13,6.677744E+0,2.783620E-10,-9.586414E-12,3.803264E+10
2.800000E+0,-4.000000E+0,0.000000E+0,1.662328E-11,-5.751729E-13,-5.716324E-13,6.748167E+0,2.770547E-10,-9.586215E-12,-3.824628E+10
2.850000E+0,-4.000000E+0,0.000000E+0,1.680033E-11,-5.755782E-13,-5.476952E-13,6.819952E+0,2.800055E-10,-9.592970E-12,1.694443E+10
2.900000E+0,-4.000000E+0,0.000000E+0,1.680692E-11,-5.436063E-13,-6.382704E-13,6.889218E+0,2.801154E-10,-9.060105E-12,4.551006E+11
2.950000E+0,-4.000000E+0,0.000000E+0,1.676507E-11,-5.538344E-13,-6.020665E-13,6.960926E+0,2.794178E-10,-9.230574E-12,-7.167830E+10
3.000000E+0,-4.000000E+0,0.000000E+0,1.680448E-11,-5.754590E-13,-5.665541E-13,7.030643E+0,2.800747E-10,-9.590983E-12,7.612053E+10
3.050000E+0,-4.000000E+0,0.000000E+0,1.691976E-11,-5.682230E-13,-5.633593E-13,7.100692E+0,2.819959E-10,-9.470383E-12,2.602492E+10
3.100000E+0,-4.000000E+0,0.000000E+0,1.692232E-11,-5.754590E-13,-5.642176E-13,7.171057E+0,2.820387E-10,-9.590983E-12,1.170083E+12
3.150000E+0,-4.000000E+0,0.000000E+0,1.695094E-11,-6.045103E-13,-6.005526E-13,7.242609E+0,2.825157E-10,-1.007517E-11,1.048174E+11
3.200000E+0,-4.000000E+0,0.000000E+0,1.694951E-11,-6.107211E-13,-5.637884E-13,7.313441E+0,2.824919E-10,-1.017869E-11,-2.098765E+12
3.250000E+0,-4.000000E+0,0.000000E+0,1.680652E-11,-5.461335E-13,-5.280495E-13,7.385821E+0,2.801087E-10,-9.102225E-12,-2.098026E+10
3.300000E+0,-4.000000E+0,0.000000E+0,1.680241E-11,-5.638957E-13,-5.575896E-13,7.458031E+0,2.800401E-10,-9.398262E-12,-7.293894E+11
3.350000E+0,-4.000000E+0,0.000000E+0,1.681342E-11,-5.761385E-13,-5.984426E-13,7.529223E+0,2.802237E-10,-9.602309E-12,2.723437E+11
3.400000E+0,-4.000000E+0,0.000000E+0,1.680862E-11,-5.892277E-13,-6.276488E-13,7.601144E+0,2.801436E-10,-9.820461E-12,-6.243257E+11
3.450000E+0,-4.000000E+0,0.000000E+0,1.679384E-11,-5.903840E-13,-5.505562E-13,7.671772E+0,2.798973E-10,-9.839734E-12,-2.029553E+11
3.500000E+0,-4.000000E+0,0.000000E+0,1.690586E-11,-5.439878E-13,-5.101681E-13,7.744484E+0,2.817643E-10,-9.066463E-12,2.678057E+10
3.550000E+0,-4.000000E+0,0.000000E+0,1.682119E-11,-5.364180E-13,-5.023957E-13,7.814219E+0,2.803532E-10,-8.940299E-12,-3.543453E+10
3.600000E+0,-4.000000E+0,0.000000E+0,1.694610E-11,-5.596161E-13,-6.054283E-13,7.885854E+0,2.824350E-10,-9.326935E-12,2.401786E+10
3.650000E+0,-4.000000E+0,0.000000E+0,1.701009E-11,-6.009340E-13,-6.755352E-13,7.955937E+0,2.835015E-10,-1.001557E-11,4.688070E+10
3.700000E+0,-4.000000E+0,0.000000E+0,1.696225E-11,-5.933523E-13,-6.548405E-13,8.027334E+0,2.827042E-10,-9.889205E-12,-6.271104E+10
3.750000E+0,-4.000000E+0,0.000000E+0,1.692234E-11,-5.473733E-13,-5.414963E-13,8.099950E+0,2.820391E-10,-9.122888E-12,-7.516766E+10
3.800000E+0,-4.000000E+0,0.000000E+0,1.699705E-11,-5.288124E-13,-4.776716E-13,8.170289E+0,2.832842E-10,-8.813540E-12,4.015656E+10
3.850000E+0,-4.000000E+0,0.000000E+0,1.694443E-11,-5.383969E-13,-5.685330E-13,8.241965E+0,2.824072E-10,-8.973281E-12,-5.701323E+10
3.900000E+0,-4.000000E+0,0.000000E+0,1.702249E-11,-5.818009E-13,-5.731344E-13,8.313989E+0,2.837082E-10,-9.696682E-12,3.843242E+10
3.950000E+0,-4.000000E+0,0.000000E+0,1.702244E-11,-5.890489E-13,-6.300330E-13,8.383670E+0,2.837074E-10,-9.817481E-12,-6.176365E+13
4.000000E+0,-4.000000E+0,0.000000E+0,1.709744E-11,-5.661726E-13,-5.569815E-13,8.454962E+0,2.849573E-10,-9.436210E-12,4.000237E+10
4.050000E+0,-4.000000E+0,0.000000E+0,1.707099E-11,-5.574465E-13,-5.429745E-13,8.525167E+0,2.845164E-10,-9.290775E-12,-1.134096E+11
4.100000E+0,-4.000000E+0,0.000000E+0,1.719570E-11,-5.439281E-13,-5.445838E-13,8.595931E+0,2.865950E-10,-9.065469E-12,2.405461E+10
4.150000E+0,-4.000000E+0,0.000000E+0,1.710095E-11,-5.715251E-13,-5.925059E-13,8.666552E+0,2.850159E-10,-9.525418E-12,-3.166323E+10
4.200000E+0,-4.000000E+0,0.000000E+0,1.715066E-11,-5.607009E-13,-6.217718E-13,8.737842E+0,2.858444E-10,-9.345015E-12,6.034974E+10
4.250000E+0,-4.000000E+0,0.000000E+0,1.717702E-11,-5.968213E-13,-5.820155E-13,8.810254E+0,2.862837E-10,-9.947022E-12,1.138201E+11
4.300000E+0,-4.000000E+0,0.000000E+0,1.706005E-11,-5.718946E-13,-5.595922E-13,8.882471E+0,2.843342E-10,-9.531577E-12,-2.564784E+10
4.350000E+0,-4.000000E+0,0.000000E+0,1.713051E-11,-5.324721E-13,-5.480647E-13,8.953573E+0,2.855085E-10,-8.874535E-12,4.258094E+10
4.400000E+0,-4.000000E+0,0.000000E+0,1.716179E-11,-5.434751E-13,-6.060839E-13,9.025081E+0,2.860298E-10,-9.057919E-12,9.590629E+10
4.450000E+0,-4.000000E+0,0.000000E+0,1.721975E-11,-5.843163E-13,-5.965471E-13,9.095258E+0,2.869958E-10,-9.738605E-12,5.176086E+10
4.500000E+0,-4.000000E+0,0.000000E+0,1.715150E-11,-5.841732E-13,-5.815267E-13,9.167587E+0,2.858583E-10,-9.736220E-12,-4.395766E+10
4.550000E+0,-4.000000E+0,0.000000E+0,1.714491E-11,-5.614042E-13,-5.487084E-13,9.239851E+0,2.857485E-10,-9.356737E-12,-4.551006E+11
4.600000E+0,-4.000000E+0,0.000000E+0,1.704481E-11,-5.481243E-13,-5.686760E-13,9.312494E+0,2.840801E-10,-9.135405E-12,-2.996989E+10
4.650000E+0,-4.000000E+0,0.000000E+0,1.714460E-11,-5.780220E-13,-6.109595E-13,9.384017E+0,2.857433E-10,-9.633700E-12,3.006314E+10
4.700000E+0,-4.000000E+0,0.000000E+0,1.712559E-11,-5.951405E-13,-5.862951E-13,9.455124E+0,2.854266E-10,-9.919008E-12,-1.578768E+11
4.750000E+0,-4.000000E+0,0.000000E+0,1.714042E-11,-5.609035E-13,-5.428314E-13,9.528010E+0,2.856737E-10,-9.348392E-12,2.022906E+11
4.800000E+0,-4.000000E+0,0.000000E+0,1.719884E-11,-5.444646E-13,-5.315900E-13,9.598557E+0,2.866473E-10,-9.074410E-12,5.135813E+10
4.850000E+0,-4.000000E+0,0.000000E+0,1.723085E-11,-5.694866E-13,-5.759239E-13,9.670117E+0,2.871808E-10,-9.491444E-12,9.372838E+10
4.900000E+0,-4.000000E+0,0.000000E+0,1.734340E-11,-5.851507E-13,-6.115436E-13,9.740575E+0,2.890567E-10,-9.752512E-12,2.665304E+10
4.950000E+0,-4.000000E+0,0.000000E+0,1.740664E-11,-5.695701E-13,-6.216526E-13,9.811721E+0,2.901107E-10,-9.492834E-12,4.743882E+10
5.000000E+0,-4.000000E+0,0.000000E+0,1.731396E-11,-5.554438E-13,-5.841136E-13,9.882872E+0,2.885660E-10,-9.257396E-12,-3.236786E+10
5.050000E+0,-4.000000E+0,0.000000E+0,1.410171E-11,-5.450130E-13,-5.404592E-13,1.001466E+1,2.350285E-10,-9.083550E-12,-9.339251E+8
5.100000E+0,-4.000000E+0,0.000000E+0,1.527036E-11,-5.489111E-13,-5.998254E-13,1.008527E+1,2.545061E-10,-9.148519E-12,2.567051E+9
5.150000E+0,-4.000000E+0,0.000000E+0,1.611756E-11,-5.698204E-13,-6.004810E-13,1.015714E+1,2.686260E-10,-9.497007E-12,3.541095E+9
5.200000E+0,-4.000000E+0,0.000000E+0,1.664632E-11,-5.688667E-13,-5.526066E-13,1.022881E+1,2.774387E-10,-9.481112E-12,5.673603E+9
5.250000E+0,-4.000000E+0,0.000000E+0,1.690569E-11,-5.359411E-13,-5.545616E-13,1.030004E+1,2.817615E-10,-8.932352E-12,1.156677E+10
5.300000E+0,-4.000000E+0,0.000000E+0,1.716499E-11,-5.396486E-13,-5.615950E-13,1.037063E+1,2.860832E-10,-8.994143E-12,1.156940E+10
5.350000E+0,-4.000000E+0,0.000000E+0,1.729412E-11,-5.835772E-13,-5.838275E-13,1.044287E+1,2.882353E-10,-9.726286E-12,2.323283E+10
5.400000E+0,-4.000000E+0,0.000000E+0,1.737649E-11,-5.748749E-13,-5.968094E-13,1.051264E+1,2.896082E-10,-9.581248E-12,3.641955E+10
5.450000E+0,-4.000000E+0,0.000000E+0,1.753311E-11,-5.615115E-13,-5.917668E-13,1.058396E+1,2.922185E-10,-9.358525E-12,1.915491E+10
5.500000E+0,-4.000000E+0,0.000000E+0,1.752644E-11,-5.580306E-13,-5.584597E-13,1.065523E+1,2.921073E-10,-9.300510E-12,-4.494237E+11
5.550000E+0,-4.000000E+0,0.000000E+0,1.742457E-11,-5.688906E-13,-5.910396E-13,1.072794E+1,2.904095E-10,-9.481510E-12,-2.945083E+10
5.600000E+0,-4.000000E+0,0.000000E+0,1.744963E-11,-5.668759E-13,-6.009579E-13,1.079867E+1,2.908272E-10,-9.447932E-12,1.197219E+11
5.650000E+0,-4.000000E+0,0.000000E+0,1.755319E-11,-5.671501E-13,-6.389380E-13,1.087078E+1,2.925531E-10,-9.452502E-12,2.896982E+10
5.700000E+0,-4.000000E+0,0.000000E+0,1.759067E-11,-5.569815E-13,-6.032109E-13,1.093987E+1,2.931778E-10,-9.283026E-12,8.004176E+10
5.750000E+0,-4.000000E+0,0.000000E+0,1.765218E-11,-5.639553E-13,-5.913735E-13,1.101102E+1,2.942030E-10,-9.399255E-12,4.877132E+10
5.800000E+0,-4.000000E+0,0.000000E+0,1.774807E-11,-5.711436E-13,-5.983114E-13,1.108050E+1,2.958012E-10,-9.519060E-12,3.128518E+10
5.850000E+0,-4.000000E+0,0.000000E+0,1.775763E-11,-5.572796E-13,-6.117106E-13,1.115189E+1,2.959605E-10,-9.287993E-12,3.138055E+11
5.900000E+0,-4.000000E+0,0.000000E+0,1.778992E-11,-5.656600E-13,-5.819440E-13,1.122165E+1,2.964987E-10,-9.427666E-12,9.289763E+10
5.950000E+0,-4.000000E+0,0.000000E+0,1.783143E-11,-5.835653E-13,-6.039977E-13,1.129179E+1,2.971905E-10,-9.726088E-12,7.227442E+10
6.000000E+0,-4.000000E+0,0.000000E+0,1.776940E-11,-5.610108E-13,-5.750418E-13,1.136306E+1,2.961566E-10,-9.350180E-12,-4.835945E+10
6.050000E+0,-4.000000E+0,0.000000E+0,1.775625E-11,-5.902529E-13,-6.107569E-13,1.143590E+1,2.959375E-10,-9.837548E-12,-2.281507E+11
6.100000E+0,-4.000000E+0,0.000000E+0,1.779491E-11,-5.759478E-13,-5.910039E-13,1.150587E+1,2.965818E-10,-9.599129E-12,7.759949E+10
6.150000E+0,-4.000000E+0,0.000000E+0,1.776731E-11,-5.596280E-13,-5.170107E-13,1.157682E+1,2.961218E-10,-9.327134E-12,-1.087046E+11
6.200000E+0,-4.000000E+0,0.000000E+0,1.781753E-11,-5.772948E-13,-4.418492E-13,1.164728E+1,2.969589E-10,-9.621581E-12,5.973274E+10
6.250000E+0,-4.000000E+0,0.000000E+0,1.779076E-11,-5.793095E-13,-5.213142E-13,1.171873E+1,2.965126E-10,-9.655158E-12,-1.120429E+11
6.300000E+0,-4.000000E+0,0.000000E+0,1.786053E-11,-5.305767E-13,-6.040096E-13,1.179036E+1,2.976755E-10,-8.842945E-12,4.299593E+10
6.350000E+0,-4.000000E+0,0.000000E+0,1.787355E-11,-5.678058E-13,-6.903410E-13,1.186106E+1,2.978925E-10,-9.463430E-12,2.304614E+11
6.400000E+0,-4.000000E+0,0.000000E+0,1.787816E-11,-6.258845E-13,-5.608440E-13,1.193290E+1,2.979694E-10,-1.043141E-11,6.503882E+11
6.450000E+0,-4.000000E+0,0.000000E+0,1.784645E-11,-5.813837E-13,-5.688310E-13,1.200365E+1,2.974409E-10,-9.689729E-12,-9.461033E+10
6.500000E+0,-4.000000E+0,0.000000E+0,1.789258E-11,-5.230069E-13,-5.357027E-13,1.207494E+1,2.982096E-10,-8.716782E-12,6.504371E+10
6.550000E+0,-4.000000E+0,0.000000E+0,1.783092E-11,-5.731941E-13,-5.219221E-13,1.214626E+1,2.971820E-10,-9.553234E-12,-4.865743E+10
6.600000E+0,-4.000000E+0,0.000000E+0,1.791633E-11,-5.841971E-13,-6.390214E-13,1.221679E+1,2.986056E-10,-9.736618E-12,3.512363E+10
6.650000E+0,-4.000000E+0,0.000000E+0,1.782550E-11,-5.686879E-13,-6.657243E-13,1.228854E+1,2.970916E-10,-9.478132E-12,-3.302617E+10
6.700000E+0,-4.000000E+0,0.000000E+0,1.798694E-11,-5.926848E-13,-6.093264E-13,1.235988E+1,2.997824E-10,-9.878079E-12,1.858212E+10
6.750000E+0,-4.000000E+0,0.000000E+0,1.785612E-11,-5.909920E-13,-5.534887E-13,1.243112E+1,2.976020E-10,-9.849867E-12,-2.293215E+10
6.800000E+0,-4.000000E+0,0.000000E+0,1.796411E-11,-5.293966E-13,-5.920529E-13,1.250219E+1,2.994019E-10,-8.823276E-12,2.777990E+10
6.850000E+0,-4.000000E+0,0.000000E+0,1.804659E-11,-5.541921E-13,-6.718159E-13,1.257182E+1,3.007766E-10,-9.236534E-12,3.637206E+10
6.900000E+0,-4.000000E+0,0.000000E+0,1.805495E-11,-6.064296E-13,-6.165504E-13,1.264394E+1,3.009158E-10,-1.010716E-11,3.590165E+11
6.950000E+0,-4.000000E+0,0.000000E+0,1.801180E-11,-5.879760E-13,-6.206036E-13,1.271436E+1,3.001966E-10,-9.799600E-12,-6.952011E+10
7.000000E+0,-4.000000E+0,0.000000E+0,1.802850E-11,-5.485177E-13,-5.979180E-13,1.278696E+1,3.004750E-10,-9.141962E-12,1.796388E+11
7.050000E+0,-4.000000E+0,0.000000E+0,1.799983E-11,-5.957723E-13,-5.858064E-13,1.285949E+1,2.999971E-10,-9.929538E-12,-1.046398E+11
7.100000E+0,-4.000000E+0,0.000000E+0,1.801552E-11,-6.093502E-13,-6.302476E-13,1.292924E+1,3.002586E-10,-1.015584E-11,1.912187E+11
7.150000E+0,-4.000000E+0,0.000000E+0,1.808399E-11,-5.540133E-13,-6.397724E-13,1.300078E+1,3.013998E-10,-9.233554E-12,4.381289E+10
7.200000E+0,-4.000000E+0,0.000000E+0,1.805557E-11,-5.880594E-13,-5.903363E-13,1.307360E+1,3.009262E-10,-9.800991E-12,-1.055660E+11
7.250000E+0,-4.000000E+0,0.000000E+0,1.799001E-11,-5.821705E-13,-5.640388E-13,1.314545E+1,2.998334E-10,-9.702841E-12,-4.575570E+10
7.300000E+0,-4.000000E+0,0.000000E+0,1.798412E-11,-6.069303E-13,-6.040573E-13,1.321725E+1,2.997353E-10,-1.011550E-11,-5.093909E+11
7.350000E+0,-4.000000E+0,0.000000E+0,1.805277E-11,-5.832553E-13,-6.408691E-13,1.328996E+1,3.008795E-10,-9.720921E-12,4.369775E+10
7.400000E+0,-4.000000E+0,0.000000E+0,1.807438E-11,-5.748630E-13,-6.481529E-13,1.336099E+1,3.012397E-10,-9.581049E-12,1.388059E+11
7.450000E+0,-4.000000E+0,0.000000E+0,1.811186E-11,-5.551219E-13,-5.713582E-13,1.343338E+1,3.018643E-10,-9.252032E-12,8.004546E+10
7.500000E+0,-4.000000E+0,0.000000E+0,1.821387E-11,-5.817533E-13,-6.012916E-13,1.350336E+1,3.035645E-10,-9.695888E-12,2.940976E+10
7.550000E+0,-4.000000E+0,0.000000E+0,1.818733E-11,-6.076813E-13,-5.780816E-13,1.357394E+1,3.031222E-10,-1.012802E-11,-1.130537E+11
7.600000E+0,-4.000000E+0,0.000000E+0,1.829673E-11,-5.804896E-13,-6.146908E-13,1.364510E+1,3.049455E-10,-9.674827E-12,2.742265E+10
7.650000E+0,-4.000000E+0,0.000000E+0,1.837367E-11,-5.765319E-13,-6.606817E-13,1.371612E+1,3.062278E-10,-9.608865E-12,3.899220E+10
7.700000E+0,-4.000000E+0,0.000000E+0,1.835417E-11,-5.725980E-13,-6.242633E-13,1.378575E+1,3.059028E-10,-9.543300E-12,-1.538186E+11
7.750000E+0,-4.000000E+0,0.000000E+0,1.839144E-11,-5.829334E-13,-5.621791E-13,1.385705E+1,3.065240E-10,-9.715557E-12,8.047756E+10
7.800000E+0,-4.000000E+0,0.000000E+0,1.831430E-11,-5.562782E-13,-5.539656E-13,1.392820E+1,3.052384E-10,-9.271304E-12,-3.888961E+10
7.850000E+0,-4.000000E+0,0.000000E+0,1.840594E-11,-5.507707E-13,-6.180525E-13,1.399832E+1,3.067656E-10,-9.179512E-12,3.273795E+10
7.900000E+0,-4.000000E+0,0.000000E+0,1.851985E-11,-5.762220E-13,-6.846190E-13,1.406831E+1,3.086642E-10,-9.603699E-12,2.633524E+10
7.950000E+0,-4.000000E+0,0.000000E+0,1.853452E-11,-5.929709E-13,-6.789089E-13,1.414005E+1,3.089086E-10,-9.882848E-12,2.045880E+11
8.000000E+0,-4.000000E+0,0.000000E+0,1.847218E-11,-6.203771E-13,-5.980015E-13,1.421076E+1,3.078697E-10,-1.033962E-11,-4.812797E+10
8.050000E+0,-4.000000E+0,0.000000E+0,1.853385E-11,-5.712628E-13,-5.422473E-13,1.428133E+1,3.088975E-10,-9.521047E-12,4.864921E+10
8.100000E+0,-4.000000E+0,0.000000E+0,1.852139E-11,-5.572081E-13,-5.960346E-13,1.435339E+1,3.086899E-10,-9.286801E-12,-2.408275E+11
